code_ies,name_ies,initials,county,state,academic_organization,category,url
2521,INSTITUTO SUPERIOR DE EDUCAÇÃO DO SUL DO PIAUÍ (ISESPI),ISESPI,Canto do Buriti,PI,Faculdade,Privada,www.isespi.com.br
756,UNIVERSIDADE ESTADUAL DO PIAUÍ (UESPI),UESPI,Teresina,PI,Universidade,Publica,www.uespi.br
25277,UNIVERSIDADE FEDERAL DO DELTA DO PARNAIBA (UFDPAR),UFDPAR,Parnaíba,PI,Universidade,Publica,www.ufpi.br/ufdpar
5,UNIVERSIDADE FEDERAL DO PIAUÍ (UFPI),UFPI,Teresina,PI,Universidade,Publica,www.ufpi.br
1523,Centro de Ensino Superior CESUL (CESUL),CESUL,Francisco Beltrão,PR,Faculdade,Privada,www.cesul.br
810,CENTRO TÉCNICO-EDUCACIONAL SUPERIOR DO OESTE PARANAENSE (CTESOP),CTESOP,Assis Chateaubriand,PR,Faculdade,Privada,http://www.ctesop.com.br
1336,CENTRO UNIVERSITÁRIO ASSIS GURGACZ (FAG),FAG,Cascavel,PR,Centro Universitário,Privada,www.fag.edu.br
3602,CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL (UNIBRASIL),UNIBRASIL,Curitiba,PR,Centro Universitário,Privada,www.unibrasil.com.br
5511,CENTRO UNIVERSITÁRIO CAMPO REAL,-,Guarapuava,PR,Centro Universitário,Privada,www.camporeal.edu.br
1232,CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE (UNIANDRADE),UNIANDRADE,Curitiba,PR,Centro Universitário,Privada,www.uniandrade.edu.br
3649,CENTRO UNIVERSITÁRIO CIDADE VERDE (UniCV),UniCV,Maringá,PR,Centro Universitário,Privada,www.unifcv.edu.br
1419,CENTRO UNIVERSITÁRIO CURITIBA (UNICURITIBA),UNICURITIBA,Curitiba,PR,Centro Universitário,Privada,www.unicuritiba.edu.br
1900,"Centro Universitário de Ensino, Ciência e Tecnologia do Paraná (UniEnsino)",UniEnsino,Curitiba,PR,Centro Universitário,Privada,www.faculdadeanchieta.edu.br
1519,CENTRO UNIVERSITÁRIO DE PATO BRANCO (UNIDEP),UNIDEP,Pato Branco,PR,Centro Universitário,Privada,www.unidep.br
4093,Centro Universitário de Tecnologia de Curitiba (UNIFATEC),UNIFATEC,Curitiba,PR,Centro Universitário,Privada,www.fatecpr.edu.br
649,CENTRO UNIVERSITÁRIO DE UNIÃO DA VITÓRIA (UNIUV),UNIUV,União da Vitória,PR,Centro Universitário,Publica,www.uniuv.edu.br
1396,Centro Universitário Dinâmica das Cataratas (UDC),UDC,Foz do Iguaçu,PR,Centro Universitário,Privada,www.udc.edu.br
1927,CENTRO UNIVERSITÁRIO DO VALE DO IGUAÇU (UNIGUAÇU),UNIGUAÇU,União da Vitória,PR,Centro Universitário,Privada,www.uniguacu.edu.br
1205,CENTRO UNIVERSITÁRIO FAEL (UNIFAEL),UNIFAEL,Lapa,PR,Centro Universitário,Privada,www.fael.edu.br
430,CENTRO UNIVERSITÁRIO FILADÉLFIA (UNIFIL),UNIFIL,Londrina,PR,Centro Universitário,Privada,www.unifil.br
3797,CENTRO UNIVERSITÁRIO GUAIRACÁ (UNIGUAIRACÁ),UNIGUAIRACÁ,Guarapuava,PR,Centro Universitário,Privada,uniguairaca.com.br
1430,CENTRO UNIVERSITÁRIO INGÁ (UNINGÁ),UNINGÁ,Maringá,PR,Centro Universitário,Privada,www.uninga.edu.br
1078,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,-,Campo Mourão,PR,Centro Universitário,Privada,www.grupointegrado.br
1491,CENTRO UNIVERSITÁRIO INTERNACIONAL (UNINTER),UNINTER,Curitiba,PR,Centro Universitário,Privada,www.uninter.com
1337,CENTRO UNIVERSITÁRIO MATER DEI,-,Pato Branco,PR,Centro Universitário,Privada,www.materdei.edu.br
1508,Centro Universitário Metropolitano de Maringá (UNIFAMMA),UNIFAMMA,Maringá,PR,Centro Universitário,Privada,www.unifamma.edu.br
5403,CENTRO UNIVERSITÁRIO OPET (Uniopet),Uniopet,Curitiba,PR,Centro Universitário,Privada,www.opet.com.br
1726,CENTRO UNIVERSITÁRIO SANTA AMÉLIA (SECAL),SECAL,Ponta Grossa,PR,Centro Universitário,Privada,www.unisecal.edu.br
1872,CENTRO UNIVERSITÁRIO SANTA CRUZ DE CURITIBA (UNI SANTA CRUZ),UNI SANTA CRUZ,Curitiba,PR,Centro Universitário,Privada,www.unisantacruz.edu.br
1716,Centro Universitário União das Américas Descomplica (UNIAMÉRICA ),UNIAMÉRICA,Foz do Iguaçu,PR,Centro Universitário,Privada,www.uniamerica.br
4045,Centro Universitário UniCuritiba (UniCuritiba),UniCuritiba,Curitiba,PR,Centro Universitário,Privada,https://unicuritiba.com.br/
1487,CENTRO UNIVERSITÁRIO UNIDOM - BOSCO (UNIDOM - BOSCO),UNIDOM - BOSCO,Curitiba,PR,Centro Universitário,Privada,www.dombosco.sebsa.com.br
1879,Centro Universitário UNIFACEAR,-,Araucária,PR,Centro Universitário,Privada,www.unifacear.edu.br
4751,CENTRO UNIVERSITÁRIO UNIFATECIE (UNIFATECIE),UNIFATECIE,Paranavaí,PR,Centro Universitário,Privada,http://unifatecie.edu.br
1657,CENTRO UNIVERSITÁRIO UNISEP (CEUUN),CEUUN,Dois Vizinhos,PR,Centro Universitário,Privada,www.unisep.edu.br
918,CENTRO UNIVERSITÁRIO UNIVEL,-,Cascavel,PR,Centro Universitário,Privada,www.univel.br
1714,ESCOLA SUPERIOR DE GESTÃO COMERCIAL E MARKETING (ESIC),ESIC,Curitiba,PR,Faculdade,Privada,www.esic.br
1613,FACULDADE ADVENTISTA PARANAENSE (IAP),IAP,Ivatuba,PR,Faculdade,Privada,https://faculdadeadventista.edu.br/
5000,"Faculdade Ágora - Administração, Educação e Cultura (FAAEC)",FAAEC,Curitiba,PR,Faculdade,Privada,www.faculdadeagora.com
4765,FACULDADE ALFA UMUARAMA (ALFA),ALFA,Umuarama,PR,Faculdade,Privada,www.alfaumuarama.edu.br
1612,Faculdade Assis Gurgacz (FAG TOLEDO),FAG TOLEDO,Toledo,PR,Faculdade,Privada,www.fag.edu.br
1614,FACULDADE ASTORGA (FAAST),FAAST,Astorga,PR,Faculdade,Privada,www.faast.edu.br
24689,Faculdade Bem Te Vi Ltda (FAC-BTV),FAC-BTV,Curitiba,PR,Faculdade,Privada,www.bemtevieducacional.com.br
24287,FACULDADE BIOPARK,-,Toledo,PR,Faculdade,Privada,https://bioparkeducacao.com.br/v2/
1789,FACULDADE CATUAÍ (ICES),ICES,Cambé,PR,Faculdade,Privada,www.faculdadecatuai.com.br
14403,FACULDADE CESUMAR (CESUMAR),CESUMAR,Curitiba,PR,Faculdade,Privada,www.unicesumar.edu.br
4938,FACULDADE CLARETIANA DE TEOLOGIA,-,Curitiba,PR,Faculdade,Privada,www.claretiano.edu.br/curitiba
1417,FACULDADE CNEC CAMPO LARGO,-,Campo Largo,PR,Faculdade,Privada,http://faculdadecampolargo.cnec.br/
12754,FACULDADE CRISTÃ DE CURITIBA (FCC),FCC,Curitiba,PR,Faculdade,Privada,www.faculdadecristadecuritiba.com.br
1903,FACULDADE CRISTO REI (FACCREI),FACCREI,Cornélio Procópio,PR,Faculdade,Privada,www.faccrei.edu.br
22771,FACULDADE CRISTO REI (FACCREI),FACCREI,Cornélio Procópio,PR,Faculdade,Privada,ead.faccrei.edu.br
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS (FAIND/SJP),FAIND/SJP,São José dos Pinhais,PR,Faculdade,Privada,https://www.faculdadesdaindustria.org.br/
19563,FACULDADE DE ADMINISTRAÇÃO E CIÊNCIAS ECONÔMICAS LTDA (FACEC),FACEC,Cianorte,PR,Faculdade,Privada,www.faculdadefacec.edu.br
2620,FACULDADE DE AMPÉRE (FAMPER),FAMPER,Ampére,PR,Faculdade,Privada,www.famper.com.br
1325,FACULDADE DE APUCARANA (FAP),FAP,Apucarana,PR,Faculdade,Privada,http://www.fap.com.br
2282,FACULDADE DE CAFELÂNDIA (FAC),FAC,Cafelândia,PR,Faculdade,Privada,www.faculdadeunica.edu.br
1679,FACULDADE DE CAMPINA GRANDE DO SUL (FACSUL),FACSUL,Campina Grande do Sul,PR,Faculdade,Privada,www.facsul.edu.br
1258,FACULDADE DE CASCAVEL,-,Cascavel,PR,Faculdade,Privada,www.unopar.br
2117,FACULDADE DE CIÊNCIA E TECNOLOGIA (FACITEC),FACITEC,Palotina,PR,Faculdade,Privada,www.uespar.edu.br
197,FACULDADE DE EDUCAÇÃO SUPERIOR DO PARANÁ (FESPPR),FESPPR,Curitiba,PR,Faculdade,Privada,www.fesppr.br
14951,FACULDADE DE ENGENHARIA E INOVAÇÃO TÉCNICO PROFISSI (FEITEP),FEITEP,Maringá,PR,Faculdade,Privada,www.feitep.edu.br
1733,FACULDADE DE ENSINO SUPERIOR DE MARECHAL CÂNDIDO RONDON (ISEPE RONDON),ISEPE RONDON,Marechal Cândido Rondon,PR,Faculdade,Privada,www.iseperondon.com.br
2582,FACULDADE DE ENSINO SUPERIOR DO CENTRO DO PARANÁ (UCP),UCP,Pitanga,PR,Faculdade,Privada,www.ucpparana.edu.br
3393,FACULDADE DE ENSINO SUPERIOR DOM BOSCO (FACDOMBOSCO),FACDOMBOSCO,Cornélio Procópio,PR,Faculdade,Privada,www.facdombosco.edu.br.
1449,FACULDADE DE IBAITI (FEATI),FEATI,Ibaiti,PR,Faculdade,Privada,www.feati.edu.br
299,FACULDADE DE JANDAIA DO SUL (FAFIJAN),FAFIJAN,Jandaia do Sul,PR,Faculdade,Privada,www.fafijan.br
1535,Faculdade de Pinhais (FAPI),FAPI,Pinhais,PR,Faculdade,Privada,www.fapi-pinhais.edu.br
1291,FACULDADE DE SANTO ANTONIO DA PLATINA,-,Santo Antônio da Platina,PR,Faculdade,Privada,www.fanorpi.com.br
12268,FACULDADE DE TECNOLOGIA DE CRUZEIRO DO OESTE (FACO),FACO,Cruzeiro do Oeste,PR,Faculdade,Privada,faco.edu.br
4009,FACULDADE DE TECNOLOGIA ESTÁCIO DE CURITIBA (FATEC ESTÁC CURITIBA),FATEC ESTÁC CURITIBA,Curitiba,PR,Faculdade,Privada,www.estacio.br
14095,FACULDADE DE TECNOLOGIA FUTURO (Fatec Futuro),Fatec Futuro,Curitiba,PR,Faculdade,Privada,www.faculdadefuturo.com.br
13775,FACULDADE DE TECNOLOGIA IBRATE (FAITEC),FAITEC,Curitiba,PR,Faculdade,Privada,www.ibrate.edu.br
10349,FACULDADE DE TECNOLOGIA IPPEO (IPPEO),IPPEO,Curitiba,PR,Faculdade,Privada,www.faculdadeippeo.edu.br
24862,Faculdade de Tecnologia Senac Cascavel,-,Cascavel,PR,Faculdade,Privada,www.pr.senac.br
21995,Faculdade de Tecnologia Senac Curitiba,-,Curitiba,PR,Faculdade,Privada,www.pr.senac.br
22102,Faculdade de Tecnologia Senac Curitiba Portão,-,Curitiba,PR,Faculdade,Privada,www.pr.senac.br
21821,Faculdade de Tecnologia Senac Maringá,-,Maringá,PR,Faculdade,Privada,www.pr.senac.br
13677,FACULDADE DE TECNOLOGIA SENAI CIC,-,Curitiba,PR,Faculdade,Privada,https://www.faculdadesdaindustria.org.br/
14784,FACULDADE DE TECNOLOGIA SENAI CURITIBA,-,Curitiba,PR,Faculdade,Privada,https://www.faculdadesdaindustria.org.br/
14786,FACULDADE DE TECNOLOGIA SENAI LONDRINA,-,Londrina,PR,Faculdade,Privada,https://www.faculdadesdaindustria.org.br/
1536,FACULDADE DE TELÊMACO BORBA (FATEB),FATEB,Telêmaco Borba,PR,Centro Universitário,Privada,www.fatebtb.edu.br
3536,FACULDADE DE TEOLOGIA EVANGÉLICA EM CURITIBA - FATEV (FATEV),FATEV,Curitiba,PR,Faculdade,Privada,www.me.org.br/fatev
2624,FACULDADE DO LITORAL PARANAENSE (FLP),FLP,Guaratuba,PR,Faculdade,Privada,www.isepe.edu.br
1256,FACULDADE DOM BOSCO (DOM BOSCO),DOM BOSCO,Cascavel,PR,Faculdade,Privada,www.dombosco.fag.edu.br
2831,FACULDADE DOM BOSCO DE GOIOERÊ (DOM BOSCO GOIOERÊ),DOM BOSCO GOIOERÊ,Goioerê,PR,Faculdade,Privada,www.faculdadesdombosco.edu.br
21459,FACULDADE DOM BOSCO DE MARINGA (DOM BOSCO),DOM BOSCO,Maringá,PR,Faculdade,Privada,www.dommga.com.br/faculdade
1801,FACULDADE DOM BOSCO DE UBIRATÃ (DOM BOSCO UBIRATÃ),DOM BOSCO UBIRATÃ,Ubiratã,PR,Faculdade,Privada,www.faculdadesdombosco.edu.br
19853,Faculdade Dom Bosco Paraná (Dom Bosco Paraná),Dom Bosco Paraná,Londrina,PR,Faculdade,Privada,https://atoppbrasil.edu.br/
1856,FACULDADE DO NORTE NOVO DE APUCARANA (FACNOPAR),FACNOPAR,Apucarana,PR,Faculdade,Privada,www.facnopar.com.br
20330,Faculdade Educacional Araucária (Facear),Facear,Fazenda Rio Grande,PR,Faculdade,Privada,www.unifacear.edu.br
13749,FACULDADE EDUCACIONAL ARAUCÁRIA (Facear),Facear,Curitiba,PR,Faculdade,Privada,www.unifacear.edu.br
1907,FACULDADE EDUCACIONAL DE COLOMBO (FAEC),FAEC,Colombo,PR,Faculdade,Privada,www.faecpr.edu.br
1574,FACULDADE EDUCACIONAL DE MEDIANEIRA (UDC Medianeira),UDC Medianeira,Medianeira,PR,Faculdade,Privada,www.udc.edu.br/udcmedianeira
1774,FACULDADE EDUCACIONAL DE PONTA GROSSA,-,Ponta Grossa,PR,Faculdade,Privada,www.unopar.br
4330,FACULDADE EFICAZ (EFICAZ),EFICAZ,Maringá,PR,Faculdade,Privada,www.faculdadeeficaz.com.br
1817,Faculdade Estácio de Curitiba (ESTÁCIO CURITIBA),ESTÁCIO CURITIBA,Curitiba,PR,Faculdade,Privada,www.estacio.br
353,FACULDADE EVANGÉLICA MACKENZIE DO PARANÁ (FEMPAR),FEMPAR,Curitiba,PR,Faculdade,Privada,https://www.mackenzie.br/faculdades/curitiba/home
24677,Faculdade FaCiencia (FaCiencia),FaCiencia,Curitiba,PR,Faculdade,Privada,https://www.faciencia.edu.br/
21366,FACULDADE FAEL DE CURITIBA (FAEL CURITIBA),FAEL CURITIBA,Curitiba,PR,Faculdade,Privada,www.mauriciodenassau.edu.br
2035,FACULDADE FATIFAJAR JAGUARIAÍVA (FAJAR),FAJAR,Jaguariaíva,PR,Faculdade,Privada,www.fatifajar.com.br
2301,FACULDADE FIDELIS (FF),FF,Curitiba,PR,Faculdade,Privada,www.fidelis.edu.br
21577,Faculdade Focus (Focus),Focus,Cascavel,PR,Faculdade,Privada,https://www.faculdadefocus.com.br/
21992,Faculdade Guairacá de Prudentópolis (FGP),FGP,Prudentópolis,PR,Faculdade,Privada,https://guairaca.com.br/prudentopolis/
5518,FACULDADE GUARAPUAVA (FG),FG,Guarapuava,PR,Faculdade,Privada,www.faculdadeguarapuava.edu.br
4534,FACULDADE HERRERO (FATEC),FATEC,Curitiba,PR,Faculdade,Privada,www.herrero.com.br
19196,Faculdade IDD (IDD),IDD,Curitiba,PR,Faculdade,Privada,www.idd.edu.br
18046,FACULDADE ILAPEO (ILAPEO),ILAPEO,Curitiba,PR,Faculdade,Privada,www.ilapeo.com.br
11818,Faculdade Inspirar (Inspirar),Inspirar,Curitiba,PR,Faculdade,Privada,www.inspirar.com.br
3986,FACULDADE INSTITUTO SUPERIOR DE EDUCAÇÃO DO PARANÁ - FAINSEP (FAINSEP),FAINSEP,Maringá,PR,Faculdade,Privada,www.fainsep.edu.br
4922,FACULDADE INTEGRADA DAS CATARATAS eJOVEM (eJOVEM),eJOVEM,Foz do Iguaçu,PR,Faculdade,Privada,udc@udc.edu.br
18289,FACULDADE INTEGRADA DE MARINGÁ (INTEGRADA),INTEGRADA,Maringá,PR,Faculdade,Privada,www.unicesumar.edu.br
1577,FACULDADE INTERMUNICIPAL DO NOROESTE DO PARANÁ (FACINOR),FACINOR,Loanda,PR,Faculdade,Privada,facinor.br
17590,Faculdade ISAE BRASIL (ISAE),ISAE,Curitiba,PR,Faculdade,Privada,https://isaebrasil.com.br/
18158,FACULDADE MADALENA SOFIA (FMS),FMS,Curitiba,PR,Faculdade,Privada,www.madalenasofia.com.br
1079,FACULDADE MARINGÁ (CESPAR),CESPAR,Maringá,PR,Faculdade,Privada,www.faculdadesmaringa.br
21590,FACULDADE MAURÍCIO DE NASSAU DE LONDRINA (FMN LONDRINA),FMN LONDRINA,Londrina,PR,Faculdade,Privada,www.mauriciodenassau.edu.br
21897,FACULDADE MAURÍCIO DE NASSAU DE PONTA GROSSA (FMN PONTAGROSSA),FMN PONTAGROSSA,Ponta Grossa,PR,Faculdade,Privada,www.mauriciodenassau.edu.br
23322,Faculdade Menna Barreto (FMB),FMB,Araucária,PR,Faculdade,Privada,www.institutomennabarreto.com.br
2805,FACULDADE MODELO (FACIMOD),FACIMOD,Curitiba,PR,Faculdade,Privada,www.facimod.com.br
22015,Faculdade Municipal de Educação e Meio Ambiente (FAMA),FAMA,Clevelândia,PR,Faculdade,Privada,www.famapr.edu.br
1759,FACULDADE PADRE JOÃO BAGOZZI (FACULDADE BAGOZZI),FACULDADE BAGOZZI,Curitiba,PR,Faculdade,Privada,www.faculdadebagozzi.edu.br
21998,Faculdade Pan-Americana de Administração e Direito (FAPAD),FAPAD,Curitiba,PR,Faculdade,Privada,https://www.fapad.edu.br/
14718,FACULDADE PARANÁ (FAP),FAP,Cambé,PR,Faculdade,Privada,www.faculdadeparana.com.br
432,FACULDADE PARANAENSE (FACCAR),FACCAR,Rolândia,PR,Faculdade,Privada,www.faccar.com.br
1632,FACULDADE PITÁGORAS DE LONDRINA,-,Londrina,PR,Faculdade,Privada,www.faculdadepitagoras.com.br
19251,FACULDADE PÓLIS CIVITAS,-,Curitiba,PR,Faculdade,Privada,www.poliscivitas.edu.br
2513,Faculdade Positivo Londrina (FPL),FPL,Londrina,PR,Faculdade,Privada,www.up.edu.br/londrina
21505,FACULDADE PRISMA DE APUCARANA (FPA),FPA,Apucarana,PR,Faculdade,Privada,www.facpiage.com
17460,FACULDADE Profissional (FAPRO),FAPRO,Curitiba,PR,Faculdade,Privada,www.fapro.com.br
21869,Faculdade Rachel de Queiroz (FAQ),FAQ,Ponta Grossa,PR,Faculdade,Privada,www.sistemagenio.com.br
1800,Faculdade REGES de Realeza,-,Realeza,PR,Faculdade,Privada,reges.com.br/realeza
13832,FACULDADE SAGRADA FAMÍLIA (FASF),FASF,Ponta Grossa,PR,Faculdade,Privada,www.faculdadesagradafamilia.com.br
1850,FACULDADE SANTA MARIA DA GLÓRIA (SMG),SMG,Maringá,PR,Faculdade,Privada,www.smg.edu.br
2160,FACULDADE SANT ANA (IESSA),IESSA,Ponta Grossa,PR,Faculdade,Privada,www.iessa.edu.br
13476,FACULDADE SÃO BASÍLIO MAGNO (FASBAM),FASBAM,Curitiba,PR,Faculdade,Privada,fasbam.edu.br/
2141,FACULDADES BATISTA DO PARANÁ (FABAPAR),FABAPAR,Curitiba,PR,Faculdade,Privada,www.fabapar.com.br
1611,FACULDADES FATIFAJAR - FATIFAJAR ARAPOTI,-,Arapoti,PR,Faculdade,Privada,www.fatifajar.com.br
5591,FACULDADES INTEGRADAS CAMÕES (FICA),FICA,Curitiba,PR,Faculdade,Privada,www.camoes.edu.br
3688,FACULDADES INTEGRADAS DO VALE DO IVAÍ,-,Ivaiporã,PR,Faculdade,Privada,www.univale.com.br
1125,FACULDADES INTEGRADAS ESPÍRITA (FIES),FIES,Curitiba,PR,Faculdade,Privada,www.faculdadeespirita.com.br
2808,FACULDADES ITECNE DE CASCAVEL (ITECNE),ITECNE,Cascavel,PR,Faculdade,Privada,www.itecne.com.br
1797,FACULDADES LONDRINA,-,Londrina,PR,Faculdade,Privada,www.faculdadeslondrina.com.br
2787,FACULDADES PEQUENO PRÍNCIPE (FPP),FPP,Curitiba,PR,Faculdade,Privada,www.fpp.edu.br
873,FACULDADES UNIFICADAS DE FOZ DO IGUAÇU (UNIFOZ),UNIFOZ,Foz do Iguaçu,PR,Faculdade,Privada,www.unifoz.com.br
17288,Faculdade Teológica Betânia (FATEBE),FATEBE,Curitiba,PR,Faculdade,Privada,www.faculdadebetania.com.br
2573,FACULDADE TEOLÓGICA SUL AMERICANA (FTSA),FTSA,Londrina,PR,Faculdade,Privada,www.ftsa.edu.br
12766,FACULDADE UNIÃO DE CAMPO MOURÃO,-,Campo Mourão,PR,Faculdade,Privada,www.faculdadeunicampo.edu.br
4661,FACULDADE UNIBF,-,Paraíso do Norte,PR,Faculdade,Privada,www.unibf.com.br
1500,Faculdade UNIGUAÇU (FAC UNIGUAÇU),FAC UNIGUAÇU,São Miguel do Iguaçu,PR,Faculdade,Privada,https://www.uniguacu.com.br/
5025,Faculdade Unina,-,Curitiba,PR,Faculdade,Privada,http://www.saobraz.edu.br
20541,FACULDADE UNISE,-,Campo Largo,PR,Faculdade,Privada,www.unise.edu.br
22660,FACULDADE UNYPUBLICA,-,Curitiba,PR,Faculdade,Privada,unypublica.com.br
3509,FACULDADE VICENTINA - FAVI (FAVI),FAVI,Curitiba,PR,Faculdade,Privada,www.faculdadevicentina.com.br
24553,FACULDADE VINCIT (VINCIT),VINCIT,Maringá,PR,Faculdade,Privada,www.faculdadevincit.com.br
715,FAE CENTRO UNIVERSITÁRIO,-,Curitiba,PR,Centro Universitário,Privada,www.fae.edu
2799,FANEESP - FACULDADE NACIONAL DE EDUCAÇÃO E ENSINO SUPERIOR DO PARANÁ (FANEESP),FANEESP,Araucária,PR,Faculdade,Privada,www.faneesp.edu.br
3232,FI - FACULDADE IGUAÇU (FI),FI,Capanema,PR,Faculdade,Privada,www.faculdadeiguacu.edu.br
19189,FIP - FACULDADE DE IPORÃ PARANÁ (FIP),FIP,Iporã,PR,Faculdade,Privada,www.faculdadefip.edu.br
535,"FUNDAÇÃO FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE MANDAGUARI (FAFIMAN)",FAFIMAN,Mandaguari,PR,Faculdade,Publica,www.fafiman.br
1939,INSTITUTO DE ENSINO SUPERIOR DE LONDRINA - INESUL (INESUL),INESUL,Londrina,PR,Faculdade,Privada,www.inesul.edu.br
14724,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ (IFPR)",IFPR,Curitiba,PR,"Instituto Federal de Educação, Ciência e Tecnologia",Publica,www.ifpr.edu.br
2202,INSTITUTO SUPERIOR DE EDUCAÇÃO DE GUARATUBA (ISEPE Guaratuba),ISEPE Guaratuba,Guaratuba,PR,Faculdade,Privada,www.isepe.edu.br
1615,INSTITUTO SUPERIOR DO LITORAL DO PARANÁ (ISULPAR),ISULPAR,Paranaguá,PR,Faculdade,Privada,www.isulpar.edu.br
10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ (PUCPR),PUCPR,Curitiba,PR,Universidade,Privada,www.pucpr.br
20667,UNETRI FACULDADES (UNETRI),UNETRI,Barracão,PR,Faculdade,Privada,unetri.edu.br
1196,UNIVERSIDADE CESUMAR (UNICESUMAR),UNICESUMAR,Maringá,PR,Universidade,Privada,www.unicesumar.edu.br
9,UNIVERSIDADE ESTADUAL DE LONDRINA (UEL),UEL,Londrina,PR,Universidade,Publica,www.uel.br
57,UNIVERSIDADE ESTADUAL DE MARINGÁ (UEM),UEM,Maringá,PR,Universidade,Publica,www.uem.br
730,UNIVERSIDADE ESTADUAL DE PONTA GROSSA (UEPG),UEPG,Ponta Grossa,PR,Universidade,Publica,www.uepg.br
1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE (UNICENTRO),UNICENTRO,Guarapuava,PR,Universidade,Publica,www.unicentro.br
15015,Universidade Estadual do Norte do Paraná (UENP),UENP,Jacarezinho,PR,Universidade,Publica,http://www.uenp.edu.br
609,UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ (UNIOESTE),UNIOESTE,Cascavel,PR,Universidade,Publica,www.unioeste.br
18492,Universidade Estadual do Paraná (UNESPAR),UNESPAR,Paranavaí,PR,Universidade,Publica,www.unespar.edu.br
15001,UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA (UNILA),UNILA,Foz do Iguaçu,PR,Universidade,Publica,http://www.unila.edu.br/
571,UNIVERSIDADE FEDERAL DO PARANÁ (UFPR),UFPR,Curitiba,PR,Universidade,Publica,www.ufpr.br
437,UNIVERSIDADE PARANAENSE (UNIPAR),UNIPAR,Umuarama,PR,Universidade,Privada,http://www.unipar.br/
298,Universidade Pitágoras Unopar Anhanguera,-,Londrina,PR,Universidade,Privada,www.unopar.br
1042,UNIVERSIDADE POSITIVO (UP),UP,Curitiba,PR,Universidade,Privada,www.up.edu.br
588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ (UTFPR),UTFPR,Curitiba,PR,Universidade,Publica,www.utfpr.edu.br
355,UNIVERSIDADE TUIUTI DO PARANÁ (UTP),UTP,Curitiba,PR,Universidade,Privada,www.utp.br
2565,ABEU - CENTRO UNIVERSITÁRIO (UNIABEU),UNIABEU,Belford Roxo,RJ,Centro Universitário,Privada,www.uniabeu.edu.br
21095,Academia Militar das Agulhas Negras (AMAN),AMAN,Resende,RJ,Centro Universitário,Publica,http://www.aman.ensino.eb.br/
21414,Centro de Estudos de Pessoal e Forte Duque de Caxias (CEP),CEP,Rio de Janeiro,RJ,Instituição Especialmente Credenciada para oferta de cursos lato sensu,Publica,www.cep.ensino.eb.br
593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA (CEFET/RJ),CEFET/RJ,Rio de Janeiro,RJ,Centro Federal de Educação Tecnológica,Publica,www.cefet-rj.br
515,Centro Universitário Anhanguera Pitágoras Unopar de Niterói (UNIAN-RJ),UNIAN-RJ,Niterói,RJ,Centro Universitário,Privada,www.anhanguera.com
1080,CENTRO UNIVERSITÁRIO ARTHUR SÁ EARP NETO (UNIFASE),UNIFASE,Petrópolis,RJ,Centro Universitário,Privada,www.unifase-rj.edu.br
277,CENTRO UNIVERSITÁRIO AUGUSTO MOTTA (UNISUAM),UNISUAM,Rio de Janeiro,RJ,Centro Universitário,Privada,www.unisuam.edu.br
522,CENTRO UNIVERSITÁRIO CELSO LISBOA (UCL),UCL,Rio de Janeiro,RJ,Centro Universitário,Privada,www.celsolisboa.edu.br
514,CENTRO UNIVERSITÁRIO DE BARRA MANSA (UBM),UBM,Barra Mansa,RJ,Centro Universitário,Privada,www.ubm.br
490,CENTRO UNIVERSITÁRIO DE VALENÇA (UNIFAA),UNIFAA,Valença,RJ,Centro Universitário,Privada,www.unifaa.edu.br
489,CENTRO UNIVERSITÁRIO DE VOLTA REDONDA (UNIFOA),UNIFOA,Volta Redonda,RJ,Centro Universitário,Privada,www.unifoa.edu.br
516,CENTRO UNIVERSITÁRIO DO RIO DE JANEIRO (UNIRJ),UNIRJ,Rio de Janeiro,RJ,Centro Universitário,Privada,http://uniesp.edu.br/sites/unirj/
5013,CENTRO UNIVERSITÁRIO ESTADUAL DA ZONA OESTE (UEZO),UEZO,Rio de Janeiro,RJ,Centro Universitário,Publica,www.uezo.rj.gov.br; www.uezo.edu.br
4030,CENTRO UNIVERSITÁRIO FLUMINENSE (UNIFLU),UNIFLU,Campos dos Goytacazes,RJ,Centro Universitário,Privada,www.uniflu.edu.br
1141,CENTRO UNIVERSITÁRIO GAMA E SOUZA,-,Rio de Janeiro,RJ,Centro Universitário,Privada,www.gamaesouza.edu.br
1542,CENTRO UNIVERSITÁRIO GERALDO DI BIASE (UGB),UGB,Volta Redonda,RJ,Centro Universitário,Privada,www.ugb.edu.br
